recall_id,organization,product_name,issue,category,updated_at,data_received_at
57008,Health Canada,,Fall hazard,Consumer product - Sports and fitness,2017-04-04,2023-11-14 03:12:49.171373
57007,Health Canada,,,Health product - Medical device,2017-04-04,2023-11-14 03:12:49.171373
56758,Health Canada,,Medical devices,Health product - Medical device,2017-04-04,2023-11-14 03:12:49.171373
57019,Canadian Food Inspection Agency,,,Food,2017-04-04,2023-11-14 03:12:49.171373
56759,Health Canada,,Medical devices,Health product - Medical device,2017-04-04,2023-11-14 03:12:49.171373
57020,Health Canada,,Product safety,Health product - Drugs,2017-04-04,2023-11-14 03:12:49.171373
56761,Health Canada,,,Health product - Medical device,2017-04-04,2023-11-14 03:12:49.171373
56762,Health Canada,,,Health product - Medical device,2017-04-04,2023-11-14 03:12:49.171373
56764,Canadian Food Inspection Agency,,Listeria,Food,2017-04-04,2023-11-14 03:12:49.171373
56729,Health Canada,,,Health product - Medical device,2017-04-04,2023-11-14 03:12:49.171373
57030,Health Canada,,,Health product - Medical device,2017-04-04,2023-11-14 03:12:49.171373
56949,Health Canada,,,Health product - Medical device,2017-04-04,2023-11-14 03:12:49.171373
56927,Canadian Food Inspection Agency,,Non harmful (quality or spoilage),Food,2017-04-04,2023-11-14 03:12:49.171373
56929,Health Canada,,,Health product - Medical device,2017-04-04,2023-11-14 03:12:49.171373
56766,Canadian Food Inspection Agency,,Peanut,Food,2017-04-04,2023-11-14 03:12:49.171373
56767,Canadian Food Inspection Agency,,E. Coli O157:H7,Food,2017-04-03,2023-11-14 03:12:49.171373
68312,Transport Canada,SUV recalled by BMW,Airbag,Vehicles - SUV,2017-04-03,2023-11-14 03:12:49.171373
68409,Transport Canada,Tire recalled by CONTINENTAL TIRE,Tires,Vehicles - Tire,2017-04-03,2023-11-14 03:12:49.171373
68277,Transport Canada,Car recalled by SUBARU,Fuel Supply,Vehicles - Car,2017-04-03,2023-11-14 03:12:49.171373
68407,Transport Canada,Car recalled by BMW,Powertrain,Vehicles - Car,2017-04-03,2023-11-14 03:12:49.171373
68400,Transport Canada,Car recalled by MERCEDES-BENZ,Airbag,Vehicles - Car,2017-04-03,2023-11-14 03:12:49.171373
68390,Transport Canada,SUV recalled by BMW,Electrical,Vehicles - SUV,2017-04-03,2023-11-14 03:12:49.171373
68419,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Structure,Vehicles - Motorhome,2017-04-03,2023-11-14 03:12:49.171373
68281,Transport Canada,SUV recalled by FORD,Structure,Vehicles - SUV,2017-04-03,2023-11-14 03:12:49.171373
56737,Canadian Food Inspection Agency,,Listeria,Food,2017-04-01,2023-11-14 03:12:49.171373
56954,Health Canada,,,Health product - Drugs,2017-04-01,2023-11-14 03:12:49.171373
56685,Health Canada,,,Health product - Medical device,2017-03-31,2023-11-14 03:12:49.171373
56684,Health Canada,,,Health product - Medical device,2017-03-31,2023-11-14 03:12:49.171373
56683,Health Canada,,,Health product - Medical device,2017-03-31,2023-11-14 03:12:49.171373
56682,Health Canada,,Medical devices,Health product - Medical device,2017-03-31,2023-11-14 03:12:49.171373
56690,Health Canada,,Medical devices,Health product - Medical device,2017-03-31,2023-11-14 03:12:49.171373
56689,Health Canada,,Medical devices,Health product - Medical device,2017-03-31,2023-11-14 03:12:49.171373
56688,Health Canada,,,Health product - Medical device,2017-03-31,2023-11-14 03:12:49.171373
56836,Health Canada,,,Health product - Medical device,2017-03-31,2023-11-14 03:12:49.171373
56834,Health Canada,,,Health product - Medical device,2017-03-31,2023-11-14 03:12:49.171373
56833,Health Canada,,,Health product - Medical device,2017-03-31,2023-11-14 03:12:49.171373
56687,Health Canada,,,Health product - Medical device,2017-03-31,2023-11-14 03:12:49.171373
56994,Health Canada,,Medical devices,Health product - Medical device,2017-03-31,2023-11-14 03:12:49.171373
56995,Health Canada,,Medical devices,Health product - Medical device,2017-03-31,2023-11-14 03:12:49.171373
56996,Health Canada,,,Health product - Medical device,2017-03-31,2023-11-14 03:12:49.171373
56925,Health Canada,,Medical devices,Health product - Medical device,2017-03-31,2023-11-14 03:12:49.171373
56876,Health Canada,,,Health product - Medical device,2017-03-31,2023-11-14 03:12:49.171373
56952,Canadian Food Inspection Agency,,Listeria,Food,2017-03-31,2023-11-14 03:12:49.171373
56734,Health Canada,,,Health product - Medical device,2017-03-31,2023-11-14 03:12:49.171373
56735,Health Canada,,Unauthorized product,"Health product - Drugs, Health product - Medical device",2017-03-31,2023-11-14 03:12:49.171373
56736,Canadian Food Inspection Agency,,Peanut,Food,2017-03-31,2023-11-14 03:12:49.171373
68315,Transport Canada,Car recalled by HYUNDAI,Seats And Restraints,Vehicles - Car,2017-03-31,2023-11-14 03:12:49.171373
68287,Transport Canada,Bus recalled by MOTOR COACH INDUSTRIES,Suspension,Vehicles - Bus,2017-03-31,2023-11-14 03:12:49.171373
69208,Transport Canada,Car recalled by VOLKSWAGEN,Engine,Vehicles - Car,2017-03-30,2023-11-14 03:12:49.171373
56440,Health Canada,,Choking hazard,Consumer product - Clothing and accessories,2017-03-30,2023-11-14 03:12:49.171373
56437,Health Canada,,,Consumer product - Other,2017-03-30,2023-11-14 03:12:49.171373
56436,Health Canada,,Laceration hazard,Consumer product - Household items,2017-03-30,2023-11-14 03:12:49.171373
56565,Health Canada,,,Consumer product - Toys and games,2017-03-29,2023-11-14 03:12:49.171373
57017,Canadian Food Inspection Agency,,Non harmful (quality or spoilage),Food,2017-03-29,2023-11-14 03:12:49.171373
56692,Canadian Food Inspection Agency,,Peanut,Food,2017-03-29,2023-11-14 03:12:49.171373
56818,Health Canada,,,"Health product - Drugs, Health product - Natural health products",2017-03-29,2023-11-14 03:12:49.171373
68279,Transport Canada,Car recalled by FORD,Structure,Vehicles - Car,2017-03-29,2023-11-14 03:12:49.171373
69908,Transport Canada,Heavy Trailer recalled by STRICK,Structure,Vehicles - Heavy Trailer,2017-03-29,2023-11-14 03:12:49.171373
68295,Transport Canada,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Powertrain,Vehicles - Light Truck & Van,2017-03-28,2023-11-14 03:12:49.171373
68305,Transport Canada,Motorhome recalled by REV RECREATION GROUP,Fuel Supply,Vehicles - Motorhome,2017-03-28,2023-11-14 03:12:49.171373
68294,Transport Canada,SUV recalled by KIA,Steering,Vehicles - SUV,2017-03-28,2023-11-14 03:12:49.171373
68300,Transport Canada,Motorhome recalled by NEWMAR,Suspension,Vehicles - Motorhome,2017-03-28,2023-11-14 03:12:49.171373
68297,Transport Canada,Car recalled by VOLKSWAGEN,Airbag,Vehicles - Car,2017-03-28,2023-11-14 03:12:49.171373
56577,Health Canada,,"Undeclared substance, Unauthorized product, Product safety","Health product - Drugs, Health product - Natural health products",2017-03-28,2023-11-14 03:12:49.171373
56566,Canadian Food Inspection Agency,,,Food,2017-03-28,2023-11-14 03:12:49.171373
56439,Canadian Food Inspection Agency,,Peanut,Food,2017-03-28,2023-11-14 03:12:49.171373
56765,Canadian Food Inspection Agency,,Extraneous Material,Food,2017-03-27,2023-11-14 03:12:49.171373
56442,Health Canada,,,Health product - Natural health products,2017-03-27,2023-11-14 03:12:49.171373
56573,Health Canada,,,Consumer product - Tools and accessories,2017-03-27,2023-11-14 03:12:49.171373
68636,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Structure,Vehicles - Motorhome,2017-03-27,2023-11-14 03:12:49.171373
69183,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Structure,Vehicles - Motorhome,2017-03-27,2023-11-14 03:12:49.171373
69332,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Accessories,Vehicles - Motorhome,2017-03-27,2023-11-14 03:12:49.171373
69333,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Heater And Defroster,Vehicles - Motorhome,2017-03-27,2023-11-14 03:12:49.171373
68984,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Structure,Vehicles - Motorhome,2017-03-27,2023-11-14 03:12:49.171373
68784,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Structure,Vehicles - Motorhome,2017-03-27,2023-11-14 03:12:49.171373
68818,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Steering,Vehicles - Motorhome,2017-03-27,2023-11-14 03:12:49.171373
56438,Health Canada,,,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
56203,Health Canada,,,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
56441,Health Canada,,Medical devices,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
56468,Health Canada,,Medical devices,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
56561,Health Canada,,,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
56435,Health Canada,,,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
56334,Health Canada,,Medical devices,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
56444,Health Canada,,Medical devices,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
56443,Health Canada,,,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
56563,Health Canada,,,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
56567,Health Canada,,,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
56569,Health Canada,,Medical devices,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
56570,Health Canada,,,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
56571,Health Canada,,Medical devices,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
56452,Health Canada,,,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
56575,Health Canada,,Medical devices,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
56576,Health Canada,,,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
44413,Health Canada,,Medical devices,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
44453,Health Canada,,Medical devices,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
44467,Health Canada,,Medical devices,Health product - Medical device,2017-03-24,2023-11-14 03:12:49.171373
68386,Transport Canada,Tire recalled by COOPER TIRE,Tires,Vehicles - Tire,2017-03-23,2023-11-14 03:12:49.171373
68355,Transport Canada,Bus recalled by NEW FLYER,Structure,Vehicles - Bus,2017-03-23,2023-11-14 03:12:49.171373
56568,Canadian Food Inspection Agency,,Listeria,Food,2017-03-23,2023-11-14 03:12:49.171373
56467,Health Canada,,,Health product - Medical device,2017-03-23,2023-11-14 03:12:49.171373
56312,Health Canada,,Fall hazard,Consumer product - Sports and fitness,2017-03-23,2023-11-14 03:12:49.171373
56574,Canadian Food Inspection Agency,,Non harmful (quality or spoilage),Food,2017-03-22,2023-11-14 03:12:49.171373
56335,Health Canada,,Product safety,Health product - Drugs,2017-03-22,2023-11-14 03:12:49.171373
56572,Health Canada,,Product safety,Health product - Drugs,2017-03-22,2023-11-14 03:12:49.171373
56562,Canadian Food Inspection Agency,,Peanut,Food,2017-03-22,2023-11-14 03:12:49.171373
56346,Health Canada,,Fall hazard,Consumer product - Sports and fitness,2017-03-21,2023-11-14 03:12:49.171373
68310,Transport Canada,Heavy Trailer recalled by LODE KING,Suspension,Vehicles - Heavy Trailer,2017-03-21,2023-11-14 03:12:49.171373
68311,Transport Canada,RV Trailer recalled by AIRSTREAM,Suspension,Vehicles - RV Trailer,2017-03-21,2023-11-14 03:12:49.171373
68458,Transport Canada,SUV recalled by LAND ROVER,Airbag,Vehicles - SUV,2017-03-20,2023-11-14 03:12:49.171373
68322,Transport Canada,RV Trailer recalled by FOREST RIVER,Structure,Vehicles - RV Trailer,2017-03-20,2023-11-14 03:12:49.171373
68324,Transport Canada,Car recalled by FORD,Structure,Vehicles - Car,2017-03-20,2023-11-14 03:12:49.171373
68326,Transport Canada,Heavy Trailer recalled by MANAC,Structure,Vehicles - Heavy Trailer,2017-03-20,2023-11-14 03:12:49.171373
68327,Transport Canada,RV Trailer recalled by FOREST RIVER,Label,Vehicles - RV Trailer,2017-03-20,2023-11-14 03:12:49.171373
68328,Transport Canada,RV Trailer recalled by FOREST RIVER,Label,Vehicles - RV Trailer,2017-03-20,2023-11-14 03:12:49.171373
56351,Health Canada,,,Health product - Biologic or vaccine,2017-03-20,2023-11-14 03:12:49.171373
56564,Health Canada,,Product safety,Health product - Medical device,2017-03-20,2023-11-14 03:12:49.171373
56348,Health Canada,,Medical devices,Health product - Medical device,2017-03-17,2023-11-14 03:12:49.171373
56342,Health Canada,,Chemical hazard,Consumer product - Chemicals,2017-03-17,2023-11-14 03:12:49.171373
56551,Canadian Food Inspection Agency,,,Food,2017-03-17,2023-11-14 03:12:49.171373
56554,Health Canada,,Health products,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56547,Health Canada,,Medical devices,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56556,Health Canada,,,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56557,Health Canada,,,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56559,Health Canada,,,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56560,Health Canada,,Medical devices,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56349,Health Canada,,,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56192,Health Canada,,,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56553,Health Canada,,,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56430,Health Canada,,,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56246,Health Canada,,Fall hazard,Consumer product - Sports and fitness,2017-03-16,2023-11-14 03:12:49.171373
56306,Health Canada,,Medical devices,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56310,Health Canada,,Chemical hazard,Consumer product - Chemicals,2017-03-16,2023-11-14 03:12:49.171373
56311,Health Canada,,Medical devices,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56315,Health Canada,,,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56550,Health Canada,,Medical devices,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56540,Health Canada,,,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56343,Health Canada,,,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56543,Health Canada,,,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56344,Health Canada,,Medical devices,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56347,Health Canada,,Medical devices,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56546,Health Canada,,,Health product - Medical device,2017-03-16,2023-11-14 03:12:49.171373
56352,Canadian Food Inspection Agency,,Egg,Food,2017-03-15,2023-11-14 03:12:49.171373
56353,Canadian Food Inspection Agency,,Extraneous Material,Food,2017-03-15,2023-11-14 03:12:49.171373
56931,Health Canada,,Medical devices,Health product - Medical device,2017-03-15,2023-11-14 03:12:49.171373
56298,Health Canada,,Burn hazard,Consumer product - Electronics,2017-03-14,2023-11-14 03:12:49.171373
56350,Canadian Food Inspection Agency,,,Food,2017-03-14,2023-11-14 03:12:49.171373
56545,Health Canada,,Product safety,Health product - Natural health products,2017-03-14,2023-11-14 03:12:49.171373
68340,Transport Canada,Car recalled by MAZDA,Label,Vehicles - Car,2017-03-14,2023-11-14 03:12:49.171373
68431,Transport Canada,Motorhome recalled by REV RECREATION GROUP,Suspension,Vehicles - Motorhome,2017-03-14,2023-11-14 03:12:49.171373
68335,Transport Canada,Motorcycle recalled by ZERO MOTORCYCLES,Brakes,Vehicles - Motorcycle,2017-03-14,2023-11-14 03:12:49.171373
69458,Transport Canada,Light Truck & Van recalled by GENERAL MOTORS,Airbag,Vehicles - Light Truck & Van,2017-03-13,2023-11-14 03:12:49.171373
56309,Health Canada,,Product safety,Health product - Drugs,2017-03-13,2023-11-14 03:12:49.171373
56549,Canadian Food Inspection Agency,,E. Coli O157:H7,Food,2017-03-13,2023-11-14 03:12:49.171373
56548,Health Canada,,Product safety,Health product - Drugs,2017-03-13,2023-11-14 03:12:49.171373
56544,Health Canada,,Product safety,Health product - Drugs,2017-03-13,2023-11-14 03:12:49.171373
56539,Health Canada,,Product safety,Health product - Drugs,2017-03-13,2023-11-14 03:12:49.171373
56313,Health Canada,,Product safety,Health product - Drugs,2017-03-13,2023-11-14 03:12:49.171373
56314,Health Canada,,Product safety,Health product - Drugs,2017-03-13,2023-11-14 03:12:49.171373
56308,Canadian Food Inspection Agency,,E. Coli O157:H7,Food,2017-03-11,2023-11-14 03:12:49.171373
56181,Health Canada,,,Health product - Medical device,2017-03-10,2023-11-14 03:12:49.171373
56296,Health Canada,,,Health product - Medical device,2017-03-10,2023-11-14 03:12:49.171373
56170,Health Canada,,Choking hazard,Consumer product - Toys and games,2017-03-10,2023-11-14 03:12:49.171373
56176,Health Canada,,,Health product - Medical device,2017-03-10,2023-11-14 03:12:49.171373
56300,Health Canada,,,Health product - Medical device,2017-03-10,2023-11-14 03:12:49.171373
56179,Health Canada,,,Health product - Medical device,2017-03-10,2023-11-14 03:12:49.171373
56237,Health Canada,,,Health product - Medical device,2017-03-10,2023-11-14 03:12:49.171373
56245,Health Canada,,,Health product - Medical device,2017-03-10,2023-11-14 03:12:49.171373
56285,Health Canada,,,Health product - Medical device,2017-03-10,2023-11-14 03:12:49.171373
56283,Health Canada,,Medical devices,Health product - Medical device,2017-03-10,2023-11-14 03:12:49.171373
56249,Health Canada,,,Health product - Medical device,2017-03-10,2023-11-14 03:12:49.171373
56541,Canadian Food Inspection Agency,,E. Coli O157:H7,Food,2017-03-10,2023-11-14 03:12:49.171373
44469,Health Canada,,Medical devices,Health product - Medical device,2017-03-10,2023-11-14 03:12:49.171373
